809,Basic circuit theory ,"Huelsman, Lawrence P.",56012,1984,"Englewood Cliffs, N.J. : Prentice-Hall",Electronic And Telecommunication Engineering,Reference Books,1
810,Basic concepts in Biology ,"Starr, Cecie",8373,1997,"Belmont, CA : Wadsworth Publishing Company",Biotechnology,Reference Books,1
811,Basic concepts in relativity and early quantum theory ,"Resnick, Robert 1923-",11531,1972,New York : John Wiley And Sons,Physics,Reference Books,1
812,Basic concepts of quantum mechanics ,"Tarasov, L. V.",57624,1980,Moscow : Mir Publishers,Physics,Reference Books,1
813,Basic desktop design and layout ,"Collier, David.",56744,1989,"Cincinnati, Ohio : Quatro",Computer Science And Engineering,Reference Books,1
814,Basic education at adistance ,"Yates, Chris",6482,2000,London : Routledgefalmer,Social Sciences,Reference Books,1
815,Basic Electric circuit analysis ,"Johnson, David E.",59127,1990,New Jersey : Prentice-Hall,Electronic And Telecommunication Engineering,Reference Books,1
816,Basic electric circuit analysis 1984v2,"Johnson, David E.",55706,1984,"Englewood Cliffs, N.J. : Prentice-Hall",Electronic And Telecommunication Engineering,Curriculum,1
817,Basic electric circuit analysis 1986v2,"Johnson, David E.",57626,1986,"Englewood Cliffs, N.J. : Prentice-Hall",Electronic And Telecommunication Engineering,Reference Books,1
818,Basic electric circuit analysis 1984,"Johnson, D.E.",56061,1984,"Englewood Cliffs, N.J. : Prentice-Hall",Electronic And Telecommunication Engineering,Reference Books,1
819,Basic electric circuit analysis 1986,"Johnson, David E.",56013,1986,"Englewood Cliffs, N.J. : Prentice-Hall",Electronic And Telecommunication Engineering,Reference Books,1
820,Basic electric circuit theory ,"Lewis, Walter W.",56068,1958,New York : Ronald Press Co.,Electronic And Telecommunication Engineering,Reference Books,1
821,Basic electrical engineering ,"Fitzgerald, A.E.",56100,1967,New York : McGraw-Hill,Electronic And Telecommunication Engineering,Reference Books,1
822,Basic electricity and DC circuits 1979,"Oliva, Ralph A.",57553,1979,"Dallas, Tex. : Texas Instruments,",Electronic And Telecommunication Engineering,Reference Books,1
823,Basic electricity and DC circuits ,"Oliva, Ralph A.",52538,1993,Indianapolis : Howard W. Sams,Electronic And Telecommunication Engineering,Reference Books,1
824,Basic electronics ,"Grob, Bernard",4880,2003,New York : McGraw-Hill,Electronic And Telecommunication Engineering,Curriculum,1
825,Basic electronics course ,"Crowhurst, Norman H.",57629,1987,"Blue Ridge Summit, PA : Tab Books,",Electronic And Telecommunication Engineering,Reference Books,1
826,Basic electronics for scientists ,"Brophy, James J.",56069,1972,New York : McGraw-Hill,Electronic And Telecommunication Engineering,Reference Books,1
827,Basic electronics theory ,"Horn, Delton T.",57913,1994,"Blue Ridge Summit, PA : TAB Books,",Electronic And Telecommunication Engineering,Reference Books,1
828,Basic engineering circuit analysis 1983,"Irwin, J. David",52539,1983,Reston : The Survey,Electronic And Telecommunication Engineering,Reference Books,1
829,Basic engineering circuit analysis 2008,"Irwin, J. David, 1939-",55932,2008,"Hoboken, NJ : John Wiley And Sons,",Electronic And Telecommunication Engineering,Curriculum,1
830,Basic engineering circuit analysis 1996v2,"Irwin, J. David, 1939-",52419,1996,N.J.  : Prentice Hall,Electronic And Telecommunication Engineering,Reference Books,1
831,Basic engineering circuit analysis ,"Irwin, J. David, 1939-",57809,1984,"New York : Macmillan ; London : Collier Macmillan,",Electronic And Telecommunication Engineering,Reference Books,1
832,Basic engineering circuit analysis 1984,"Irwin, J. David, 1939-",52192,1984,New York : Macmillan,Electronic And Telecommunication Engineering,Reference Books,1
833,Basic engineering circuit analysis 1996,"Irwin, ​ J. David",52540,1996,New jersey : Prentice hall,Electronic And Telecommunication Engineering,Reference Books,1
834,"Basic Environmental Technology: Water Supply, Waste Management And Pollution Control, 5th ed",Jerry A. Nathanson,53382,2008,New Jersey: Prentice Hall,Civil Engineering,Curriculum,5
835,Basic equations of engineering science ,"Hughes, W.F.",57788,1964,New York : Schaum's Outline Series McGraw-Hill Publishing Company,Electronic And Telecommunication Engineering,Reference Books,1
836,Basic facts about patent protection in Singapore ,Unknown,6400,1995,Singapore : Registry of trade marks and patents,Other Areas,Reference Books,2
837,Basic feedback control systems: Alternate ,"Phillips, Charles L.",8061,1991,New Jersey : Prentice Hall,Electronic And Telecommunication Engineering,Reference Books,1
838,Basic financial accounting teacher's guide ,"Glautier, M.W.E.",8236,1985,London : Pitman,Business Administration,Reference Books,3
839,BASIC for everyone ,"Worth, Thomas, 1923",57715,1976,"Englewood Cliffs, N.J. : Prentice-Hall,",Computer Science And Engineering,Reference Books,1
840,BASIC fundamentals and style ,"Quasney, James S.",55940,1984,"Boston, MA : Boyd And​ Fraser Pub. Co.",Computer Science And Engineering,Reference Books,1
841,Basic graphic design ,"Smith, Robert Charles",56687,1993,New Jersey : Prentice Hall,Computer Science And Engineering,Reference Books,1
842,Basic histology ,"Junqueira, L. Carlos",8374,1995,London : Prentice-Hall International,Biotechnology,Reference Books,1
843,Basic inorganic chemistry ,"Cotton, F. Albert, 1930-",7108,1995,New York : John WileyAndSons,Biotechnology,Curriculum,1
844,Basic integrated circuit engineering ,"Hamilton, Douglas J.",55704,1975,New York : McGraw-Hill,Electronic And Telecommunication Engineering,Curriculum,1
845,Basic journalism : An Asean handbook ,"Santos, Vergel O.",5956,1992,: The Asean committee on culture and information ,Social Sciences,Reference Books,1
846,Basic Mathematicsematics for electronic with calculus ,"Cooke, Nelson M.",6787,1989,New York : McGraw-Hill,Electronic And Telecommunication Engineering,Reference Books,1
847,Basic methods for microcomputer-aided analysis of electric circuits ,"Bialko, M.",54262,1995,New York : Prentice Hall,Electronic And Telecommunication Engineering,Reference Books,1
848,Basic microprocessors and the 6800 ,"Bishop, Ron, 1937-",56541,1979,"Rochelle Park, N.J. : Hayden Book Co.,",Computer Science And Engineering,Reference Books,1
849,Basic molecular and cell biology ,"Latchman, David S.",52541,1997,London : BMJ Publishing Group,Biotechnology,Reference Books,1
850,Basic physics ,"Ford,Kenneth William 1926 -",11543,1968,Mass. : Blaisdell,Physics,Reference Books,1
851,Basic psychology ,"Gleitman, Henry",52142,1992,New York : Norton,Psychology,Reference Books,1
852,Basic research opportunities in earth science ,Committee on Basic Research Opportunities in the Earth Sciences; Board on Earth Sciences and Resourc,8375,2001,Washington : National Academy Press,Natural Science,Reference Books,2
853,Basic sales skills--business to business ,The Sales And Marketing Foundation.,56091,1995,New York : Irwin Professional Pub.,Business Administration,Reference Books,1
854,Basic skills for effective reading ,"Wilf, Selma",6526,1994,New Jersey : Prentice-Hall,Foreign Language,Reference Books,1
855,Basic statistics for librarians ,"Simpson, I. S.",5913,1988,Chicago : American Library Association,Mathematics,Reference Books,1
856,Basic tables in electrical engineering ,"Korn, Granino A.",55986,1965,New York : McGraw-Hill,Electronic And Telecommunication Engineering,Reference Books,1
857,Basic techniques in molecular biology ,"Surzycki, Stefan",7135,2000,USA : Springer,Biomedical Engineering,Reference Books,1
858,Basic thermodynamics : Appplications and pollution control ,"Iynkaran, K.",2480,2004,Singapore : Prentice Hall,Physics,Curriculum,1
859,"Basu's law of evidence (in India, Pakistan, Bangladesh, Burma and Ceylon) : Being exshaustive commen","Bakshi, P. M.",6282,1998,India Law House : New Delhi,Social Sciences,Reference Books,1
860,Battle for the planet ,"Mann, Richard I",6083,1991,Canada : Gateway Books,Social Sciences,Reference Books,2
861,Battling for competitive advantage ,"Allard, C. Kenneth (Carl Kenneth), 1947-",3214,2004,N.J. : John Wiley And Sons,Business Administration,Reference Books,1
862,"Be smart, act fast, get rich : your game plan for getting it right in the stock market ","Payne, Charles",3215,2007,Hoboken : John Wiley,Business Administration,Reference Books,1
863,Beach houses: From Malibu to Laguna ,"McMillian, Elizabeth",59404,1994,New York : Rizzoli,Civil Engineering,Reference Books,1
864,Beach nourishment and protection ,Unknown,7988,1995,"Washington, D. C. : National Academy Press",Other Areas,Reference Books,4
865,Beach nourishment: Theory and practice ,"Dean, Robert G",7990,2002,New Jersey : World Scientific,Biotechnology,Reference Books,1
866,Beam technologies for integrated processing : report of the Committee on Beam Technologies: Opportun,National Materials Advisory Board,54206,1992,"Washington, D.C. : National Academy Press",Electronic And Telecommunication Engineering,Reference Books,7
867,Bear and his daughter : Stories ,"Stone, Robert, 1937-",7738,1997,Boston : Houghton Mifflin Co.,Other Areas,Reference Books,1
868,Beat the system : 11 secrets to building an entrepreneurial culture in a bureaucratic world ,"MacDonald, Robert W.",3216,2008,Hoboken : John Wiley,Business Administration,Reference Books,1
869,Beating the financial futures market : combining small biases into powerful money making strategies,"Collins, Art",3217,2007,Hoboken : John Wiley,Business Administration,Reference Books,1
870,Becoming a family counselor : a bridge to family therapy theory and practice ,"Blume, Thomas W.",3218,2006,Hoboken : John Wiley,Social Sciences,Reference Books,1
871,Becoming a physician : a practical and creative guide to planning a career in medicine ,"Danek, Jennifer",3219,1997,New York : John Wiley,Biomedical Engineering,Reference Books,1
872,Becoming a tour guide: principles of guiding and site interpretation ,"Collins, Verite Reily.",58635,2005,London : Continuum,Hospitality Management,Curriculum,2
873,Becoming world class ,"Morton, Clive",3093,1994,Basingstoke : Macmillan,Business Administration,Reference Books,1
874,Beet sugar handbook ,"Asadi, Mosen",3220,2006,N.J. : John Wiley And Sons,Chemical Applications,Reference Books,1
875,Beetles ,"Klausnitzer, Bernhard",8376,1981,New York : Exeter Books,Biotechnology,Reference Books,1
876,Beginning Access 2000 VBA ,"Smith, Robert",5660,1999,Birmingham : Wrox Press Ltd,Computer Science And Engineering,Reference Books,1
877,Beginning algebra ,"Jordan, Bill E.",2398,1998,"Pacific Grove, CA : Brooks/Cole",Mathematics,Reference Books,1
878,Beginning digital electronics through projects ,"Singmin, Andrew 1945-",54128,2001,Boston : Newnes,Electronic And Telecommunication Engineering,Reference Books,1
879,Beginning experiences in architecture : a guide for the elementary school teacher ,"Trogler, George E.",6500,1972,New York : Van Nostrand Reinhold Co,Civil Engineering,Reference Books,1
880,Beginning Java ,"Horton, Ivor",2122,1997,Birmingham : Wrox Press,Computer Science And Engineering,Reference Books,2
881,Beginning Java 2 ,"Horton, Ivor",2123,1999,"Birmingham, UK ; Chicago, IL : Wrox Press",Computer Science And Engineering,Reference Books,1
882,Beginnings of life ,"Lewis, Ricki",8377,1992,"Dubuque, IA : Wm. C. Brown Publishers",Biotechnology,Reference Books,1
883,Beginnings of life. : Student study art notebook ,"Lewis, Ricki",8378,1995,Dubuque : Wm. C. Brown,Biotechnology,Reference Books,1
884,Behavior in organizations : understanding and managing the human side of work 1997,"Greenberg, Jerald",2660,1996,N.J. : Prentice Hall,Business Administration,Reference Books,1
885,Behavior in organizations : understanding and managing the human side of work ,"Greenberg, Jerald",2880,1997,New Jersey : Prentice Hall,Business Administration,Reference Books,1
886,Behavioral and social science : Fifty years of discovery ,"Smelser, Neil J.",6050,1986,Washington : National Academy Press,Social Sciences,Reference Books,20
887,Behavioral finance ,"Ackert, Lucy F.",61786,2010,"Mason, OH : South-Western Cengage Learning",Business Administration,Curriculum,5
888,Behavioral modeling of nonlinear RF and microwave devices ,"Turlington, Thomas R.",54216,2000,Boston; London : Artech House,Electronic And Telecommunication Engineering,Reference Books,1
889,Being fluent with information technology ,National Research Council (U.S.). Committee on Information Technology Literacy,1833,1999,"Washington, DC. : National Academy Press",Computer Science And Engineering,Reference Books,1
890,Benchwork ,"Dixon, Robert G., 1934-",7915,1981,"Albany, N.Y. : Delmar Publishers",Civil Engineering,Reference Books,2
891,Best home plans,Unknown,59386,1996,California : Sunset Publishing Corporation,Civil Engineering,Reference Books,1
892,Best Jewish writing 2003 ,Arthur Kurzweil,3221,2003,San Francisco : Josse-Bassey,Foreign Language,Reference Books,1
893,Best practices in customer service ,"Zemke, Ron",1599,1999,"Amherst, Mas;.New York, N.Y. : Amacom",Business Administration,Reference Books,2
894,"Better spoken English : phonics, phonetics and voice training ","Tan, Teck Huat",2714,1993,Singapore : Motivational and Sales Consultants,Foreign Language,Reference Books,1
895,Between summer's longing and winter's end ,"Persson, Leif G. W.",57460,2010,"New York : Pantheon Books,",Literature And Art,Reference Books,1
896,Between Zeus and the Salmon: The Biodemography of longevity ,Unknown,52542,1997,"Washington,DC : National Academy Press",Biotechnology,Reference Books,1
897,Beyond business process reengineering : towards the holonic enterprise ,"McHugh, Patrick",2590,1995,New York : John Wiley And Sons,Business Administration,Reference Books,2
898,Beyond humanity? ,"Buchanan, Allen E., 1948-",57396,2011,Oxford ; New York : Oxford University Press,Social Sciences,Reference Books,1
899,Beyond silent spring : integrated pest management and chemical safety ,"Emden, Helmut F. van",6363,1996,London : Chapman And Hall,Other Areas,Reference Books,1
900,Beyond spin : the power of strategic corporate journalism ,"Kounalakis, Markos",3014,1999,San Francisco : Jossey-Bass Publishers,Business Administration,Reference Books,1
901,Beyond the looking glass : overcoming the seductive culture of corporate narcissism ,"Downs, Alan",2993,1997,New York : Amacom,Business Administration,Reference Books,1
902,Beyond the roaring forties : New Zealand's subantarctic islands ,"Fraser, Conon, 1930-",6757,1986,Wellington : Government Printing Office Publishing,Natural Science,Reference Books,1
903,"Beyond the third dimension : geometry, computer graphics, and higher dimensions ","Banchoff, Thomas F.",6920,1990,New York : Scientific American Library,Mathematics,Reference Books,2
904,Beyond total quality management : toward the emerging paradigm ,"Bounds, Gregory M.",2556,1994,New York : McGraw-Hill,Business Administration,Reference Books,1
905,BiCMOS/CMOS systems design ,"Buchanan, James E.",55534,1991,New York : McGraw-Hill,Electronic And Telecommunication Engineering,Reference Books,2
906,Big Book of MPLS (Multiprotocol label switching) RFCs ,"Loshin, Pete",1954,2001,San Diego : Morgan Kaufmann,Computer Science And Engineering,Reference Books,1
907,Big Book Of World Wide Web RFGs ,"Loshin, Pete",2000,2000,San Diego : Morgan Kaufmann,Computer Science And Engineering,Reference Books,1
908,Big Brown : the untold story of UPS ,"Niemann, Greg, 1939-",3222,2007,San Francisco : Jossey-Bass,Business Administration,Reference Books,1
909,Big Java ,"Horstmann, Cay, 1959-",2093,2002,New York : John Wiley And Sons,Computer Science And Engineering,Reference Books,2
910,Billboard top 1000 singles 1955-1990 ,"Whitburn, Joel",5864,1991,West Bluemound Road : Hal leonard publishing corporation,Other Areas,Reference Books,1
911,Binge : what your college student won't tell you : campus life in an age of disconnection and excess,"Seaman, Barrett",3223,2005,Hoboken : John Wiley And​ Sons,Social Sciences,Reference Books,1
912,Bioanalytical instrumentation ,"Suelter, Clarence H.",8379,1994,New York : Wiley,Biotechnology,Reference Books,1
913,Bio-architecture ,"Senosiain, Javier.",58005,2003,Amsterdam ; London : Architectural Press,Civil Engineering,Reference Books,1
914,"Bioavailability of nutrients for animals : Amino acids, minerals, and vitamins ","Ammerman, Clarence B.",1479,1995,"San Diego, Ca. : Academic press",Electronic And Telecommunication Engineering,Curriculum,1
915,"Biocatalysis in non-conventional media : proceedings of an international symposium, Noordwijkerhout","Tramper, J.",7824,1992,Amsterdam : Elsevier,Biotechnology,Reference Books,1
916,Biochemical and physiological aspects of human nutrition ,"Stipanuk, Martha H.",7162,2000,Philadelphia : Saunders,Biotechnology,Curriculum,1
917,Biochemical thermodynamics : applications of Mathematicsematica ,"Alberty, Robert A.",3224,2006,N.J. : Wiley-Interscience,Biotechnology,Curriculum,1
918,Biochemistry 2007,"Berg, Jeremy M.",2080,2007,New York : W. H. Freeman and Company,Biotechnology,Curriculum,1
919,Biochemistry 2003,"Campbell, Mary K.",52398,2003,Australia  : Thomson Brooks/Cole ,Biotechnology,Reference Books,1
920,Biochemistry ,"Laurence A., Moran",8380,1994,"Englewood Cliffs, NJ : Prentice hall",Biotechnology,Reference Books,1
921,Biochemistry 1995,"Stryer, Lubert",1700,1995,New York : W. H. Freeman ,Biotechnology,Curriculum,1
922,Biochemistry : The molecular basis of life ,"McKee, Trudy",7131,2003,New Jersey : McGraw-Hill,Biotechnology,Curriculum,1
923,Biochemistry for advanced biology ,"Aldridge, Susan",8381,1994,New york : Cambridge University Press,Biotechnology,Reference Books,1
924,Biochemistry laboratory manual ,"Strong, F. M.",8382,1981,Dubuque : Wm. C. Brown,Biotechnology,Reference Books,1
925,Biodiversity : Exploring values and priorities in conservation ,"Perlman, Dan L.",6191,1997,"Malden, Massachusetts : Blackwell science",Biotechnology,Reference Books,1
926,Biodiversity and global change ,"Solbrig, O. T.",6179,1994,UK : CAB International,Other Areas,Reference Books,1
927,Biodiversity II : Understanding and protecting our biological resources ,"Reaka-Kudla, Marjorie L.",6180,1997,Washington : National Academy Press,Other Areas,Reference Books,3
928,Bioelectrodynamics and biocommunication ,"Ho, Mae-Wan",8383,1994,Singapore : World Scientific,Biotechnology,Reference Books,15
929,Biogeochemistry of a forested ecosystem ,"Likens, Gene E.",8384,1995,New York : Springer-Verlag,Biotechnology,Reference Books,1
930,Biographical memoirs ,National Academy of Sciences,2269,2000,"Washington, D.C : National Academy Press",Natural Science,Reference Books,5
931,Bioinfomatics: Conference: Proceedings of the 4th Asia-Pacific ,"Tao, Jiang",8385,2006,London : Imperial College Press,Biotechnology,Reference Books,20
932,Bioinformatics for high throughput sequencing.,Naiara Rodriguez - Ezpelata,54394,2012,New York: Springer,Biotechnology,Curriculum,20
933,Bioinorganic chemistry : A short course ,"Roat-Malone, Rosette M.",7134,2002,New Jersey : Jonh WileyAndSons,Biotechnology,Curriculum,1
934,Bio-inspired emergent control of locomotion systems ,"Frasca, Mattia",8129,2004,New Jersey : World Scientific,Electronic And Telecommunication Engineering,Reference Books,1
935,Bioinstrumentation ,"Webster, John G.",7115,2004,New Jersey : Jonh WileyAndSons,Biotechnology,Curriculum,1
936,Bioinstrumentation 2004,"Webster, John G.",7116,2004,New Jersey : Jonh WileyAndSons,Biotechnology,Curriculum,2
937,Bioinstrumentation 2006,"Enderle, John D.",60754,2006,Morgan : Claypool Publishers,Biomedical Engineering,Curriculum,3
938,Biologic Markers in Mmmunotoxicology ,Unknown,52543,1992,Washington : National Academy Press,Biotechnology,Reference Books,13
939,Biological conservation ,"Spellerberg, Ian F.",6153,1992,Cambridge : Cambridge University Press,Other Areas,Reference Books,1
940,Biological evolution ,"Price, Peter W.",8387,1996,"Fort Worth, Tex : Saunders College Publishing",Biotechnology,Reference Books,1
941,Biological monitoring : an introduction ,"Hee, Shane Que",3225,1993,New York : Van Nostrand Reinhold,Biotechnology,Reference Books,1
942,Biological science 1996,"Gould, James L.",8389,1996,New York : W.W. Norton And Co,Biotechnology,Reference Books,1
943,Biological science ,"Gould, James L.",8390,1996,New York : W.W. Norton And​ Co,Biotechnology,Reference Books,1
944,Biological science 1997,"Taylor, D.J.",8388,1997,Cambridge : Cambridge University Press,Biotechnology,Reference Books,1
945,Biological science 2 ,"Taylor, D. J.",8391,1997,Cambridge : Cambridge University Press,Biotechnology,Reference Books,1
946,Biologically responsive biomaterials for tissue engineering ,Unknown,60753,1994,Unknown,Biomedical Engineering,Curriculum,3
947,Biology 1995,"Arms, Karen",8392,1995,USA : Fort Worth Saunders College Pub.,Biomedical Engineering,Reference Books,1
948,Biology 1997,"Barbo, Marcus",8393,1997,London : Collins Educational,Chemical Applications,Reference Books,1
949,Biology 1996v2,"Bernstein, Ruth",8399,1996,"Dubuque, Iowa : Wm. C. Brown Publishers",Biotechnology,Reference Books,1
950,Biology 1993v2,"Campbell, Neil A",52274,1993,Calif. : Benjamin/Cummings,Biotechnology,Curriculum,1
951,Biology ,"Campbell, Neil A",8396,1996,"Menlo Park, Calif. : Benjamin",Biomedical Engineering,Curriculum,1
952,Biology 2002,"Campbell, Neil A",5169,2002,San Francisco : Benjamin Cummings,Biotechnology,Curriculum,1
953,Biology 2005,"Campbell, Neil A",7051,2005,San Francisco : Pearson,Biomedical Engineering,Reference Books,1
954,Biology 1993,"Campbell, Neil A",52381,1993,Calif. : Benjamin/Cummings,Biotechnology,Curriculum,1
955,Biology 1996,"Mader, Sylvia S.",8397,1996,Boston : McGraw-Hill,Biotechnology,Reference Books,1
956,BLS for healthcare providers ,Unknown,52285,2001,Tex  : American Heart Association,Biotechnology,Reference Books,1
957,I is for innocent ,"Grafton, Sue",7737,1992,New York Henry Holt and Co,Other Areas,Reference Books,1
958,J is for Judgment ,"Grafton, Sue",7754,1993,London Pan Books,Literature And Art,Reference Books,1
959,Seven kinds of smart ,"Armstrong, Thomas",5447,2008,Hanoi: Labor,Social Sciences,Reference Books,1
960,The 17 indisputable laws of teamwork ,"Maxwell, C. John",5408,2008,Hanoi: Labour-Social,Social Sciences,Reference Books,1
